11.19845989	10.62275182	10.57015901	10.00000000	10.12513739	10.79771182	10.78931748	10.26347192	10.39550072	10.63105707
10.36296724	11.20873397	10.14723139	11.24703024	10.69131656	10.68782724	10.91701946	10.66282465	10.33665440	10.76254522
10.91061685	10.12849094	10.69437725	11.00562376	10.00000000	10.73870832	10.04714380	10.88535852	10.41226946	12.55908876
11.20949875	10.52214622	10.40606556	10.67253078	12.18400056	10.19846545	10.71991527	10.09594216	11.52104996	12.30577706
13.14802501	12.80101778	11.81362860	12.32707661	13.63685149	12.47686281	10.28943647	10.62095833	12.35037617	10.72782834
12.20138762	13.49480734	10.00000000	12.00314032	11.74013295	11.00436979	11.53373186	10.96875724	10.89093371	12.15543910
12.64531580	13.55922681	10.79215971	10.35159882	11.19928170	11.14129594	12.16617317	11.46757703	12.59292886	10.84552317
13.34403214	12.60729034	12.73189960	10.93182927	12.61936156	11.10968199	12.39895563	10.75281984	11.18390161	13.02398206
12.43126158	11.66596224	11.05661586	11.21795426	13.03921011	11.98392023	10.61761872	12.10017948	12.03809311	11.73655105
12.70666776	11.44321054	11.64248750	13.09175877	13.09853763	11.60253347	12.80129434	13.29984595	12.69877741	12.96426896
12.54589285	13.83274019	11.64835672	12.27383181	12.67027185	12.67248918	13.99038185	10.17355416	12.54868836	10.92109008
13.65399368	14.25893820	13.39568478	13.57713827	12.32185477	12.24301774	13.25085741	12.15930763	12.13528594	11.59921217
14.22522061	14.42192750	12.13542647	12.91123882	11.49232125	13.17065422	11.54350089	13.60082513	13.34012222	13.42001114
11.17912487	13.35129134	12.22238655	13.06627840	13.40693113	11.54353879	10.92433572	12.22910069	13.23913242	14.08617459
14.25656125	12.82633714	13.01688114	13.17490456	13.09102577	10.70754864	13.81913353	13.30405719	12.39958779	12.29883104
13.36320968	13.42784679	13.10301017	13.66277255	13.45414615	12.21151202	11.73113557	11.31698441	14.45678346	13.56562942
13.15751826	14.25555471	13.04717841	13.28780482	14.02036891	11.63325131	14.64863076	12.87071519	11.74213987	10.66681761
13.75093443	13.58649996	13.04609031	13.53410919	15.79129280	11.14945577	14.23317568	13.10798474	13.42953887	12.45031189
13.24678184	13.47551224	12.47476335	12.61335178	12.82735936	14.19373483	13.91401007	13.90874447	12.54933458	13.68213500
11.69918377	13.35703131	13.61362977	11.94838261	14.17641742	13.61471921	14.59723563	13.67111959	13.22099372	13.54227861
13.05997234	12.25884872	13.26800741	14.42470707	14.09739045	10.82696677	14.04997443	14.06260635	13.24115588	13.89029445
12.51911247	13.85927769	13.33127592	12.90787076	14.21902972	13.07241978	14.24315971	11.75627732	11.38506457	13.70623305
13.80276382	14.25435066	13.70330778	12.34675391	12.60311931	13.97246417	14.42801144	13.66719358	12.81113790	12.69048492
13.58495832	14.40571250	12.62284685	14.83133393	14.85674294	15.17137902	11.52843505	13.91627191	11.61910323	13.83996185
12.21868692	14.23237071	13.98587333	12.39277995	15.22441449	12.86042304	13.27249557	14.14744329	12.24103815	14.29516946
13.45475592	11.79836061	14.60037436	13.38769232	12.55374807	13.22466619	12.04832139	13.47565036	13.84549248	14.58095492
13.86362316	12.38446318	13.47074151	13.32572575	13.62339297	13.25270739	14.83529718	14.04754491	13.12203204	13.93441867
13.92078842	14.74727167	12.81840382	13.80015294	13.07491243	13.83521160	12.86300044	13.69295020	13.37230713	12.57182543
13.78856826	14.59594621	13.77946789	13.71180853	13.68900665	13.23192880	13.49891264	14.14355043	14.04071757	13.79289257
11.60689011	13.69181254	13.56236532	13.42582825	14.71240463	12.44724897	13.71664298	14.55542162	12.95308459	14.09523337
14.40817318	13.58381373	13.58979477	13.54109211	14.83010517	13.62448248	14.53688174	13.56230871	13.84936625	13.52012026
13.72603367	14.62642008	14.51496646	14.49461557	13.30558889	11.51959317	14.89737201	13.15522691	13.04248025	13.40402876
12.10739619	11.83067795	14.13645601	13.73135388	13.61065167	12.34936829	12.08025166	14.15083672	13.62642369	13.03270659
13.23666689	13.54621329	13.47399715	13.49671163	14.69814014	14.37538328	14.76058308	15.21548066	13.08491031	13.72310090
12.84338859	13.26204653	13.60916944	12.77149257	13.30861714	13.97122887	13.06071014	14.91636274	14.35173131	12.24969659
14.20750675	15.10773090	13.26832095	14.07752796	13.59295757	13.10180040	12.02769442	12.32895137	13.03100024	14.48189819
12.79620961	14.91264574	15.31170088	15.16670726	14.32981594	15.24195665	14.77749059	13.13908438	13.21345169	14.47158387
13.12755789	14.78882104	13.30653135	13.82463643	16.43499260	14.02498446	13.31854743	11.95248865	14.44890486	11.37713621
14.48444085	13.86934633	13.83427527	13.91787662	14.96659889	15.43390672	13.61345789	12.22459036	13.51697492	12.31369824
14.55930350	15.09299900	13.63487036	14.85726936	13.16242285	14.32372952	15.22442341	14.69070918	12.98430566	11.63332011
13.62100613	14.82475250	14.17878881	14.23915520	14.34458513	15.34712476	15.37819584	15.50977537	15.84062085	14.27992071
13.75594518	14.27384329	12.63799847	12.36638269	14.06177659	11.53561792	13.62992435	14.59902786	14.09624791	12.50772682
14.16643003	15.80590742	14.29654536	13.96672615	12.62440530	14.20204790	12.97547850	13.62877482	14.19154528	13.69262965
14.37360896	14.13184309	14.54336374	12.71210204	14.73061254	14.69241846	15.21450929	15.36031116	15.13320981	13.83378715
14.82396080	15.07321144	12.62926870	14.71429451	15.11127105	12.56127631	12.20803074	15.75307780	13.34611447	13.79210084
